BuildingType,GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),buildingAge,SteamRatio,ElectricityRatio,NaturalGasRatio
NonResidential,0.59,Distribution Center,47.56676,Distribution Center,-122.35247,Delridge,1.0,647.0,Distribution Center,72719.0,0.0,72719.0,42.74,1.0,89131.0,6.0,203.1999969,19248732.0,63.0,0.0,0.10626336321789924,0.027861939165655172
NonResidential,0.44,Office,47.59534849,Office,-122.327269,EAST,4.0,649.0,Small- and Mid-Sized Office,76624.0,0.0,76624.0,33.41,1.0,119083.0,41.0,70.40000153,8381834.5,86.0,0.0,0.2945115415962937,0.03640014605394559
NonResidential,0.65,Office,47.66158,"Office, Other, Parking",-122.31625,NORTHEAST,6.0,650.0,Small- and Mid-Sized Office,55123.0,36583.0,91706.0,59.75,1.0,56576.0,66.0,42.59999847,2409429.0,15.0,0.0,3.557095892844321,0.0
NonResidential,3.7,Medical Office,47.62395,"Medical Office, Other, Parking",-122.33392,LAKE UNION,5.0,651.0,Medical Office,89191.0,39902.0,129093.0,477.85,1.0,117950.0,55.0,27.0,3187950.75,8.0,0.0,3.7015389902118154,2.3364247393094137
NonResidential,0.42,Office,47.56787,"Office, Parking",-122.36419,DELRIDGE,5.0,652.0,Large Office,121885.0,16221.0,138106.0,58.43,1.0,200184.0,53.0,102.6999969,20560622.0,25.0,0.0,0.4076643692977771,0.0
NonResidential,1.19,Retail Store,47.56664,Retail Store,-122.32346,GREATER DUWAMISH,1.0,654.0,Retail Store,56572.0,0.0,56572.0,67.29,0.0,385196.0,31.0,76.30000305,39403320.0,43.0,0.0,0.03337497957024941,0.027772888172874773
NonResidential,0.59,Office,47.59794,"Data Center, Office, Restaurant",-122.32767,DOWNTOWN,11.0,658.0,Large Office,312512.0,0.0,312512.0,185.39,1.0,197408.0,46.0,87.40000153,17254810.0,16.0,0.0,1.484754917614277,0.007409817900052218
NonResidential,0.3,Office,47.6074,"Data Center, Financial Office, Office, Parking, Restaurant",-122.33777,DOWNTOWN,42.0,659.0,Large Office,1592914.0,0.0,1592914.0,481.06,1.0,113739.0,68.0,50.90000153,5792926.0,11.0,0.1702771945472806,9.515730737799862,0.06707007822989626
NonResidential,0.18,Office,47.61077,"Data Center, Office, Retail Store",-122.3361,DOWNTOWN,6.0,660.0,Small- and Mid-Sized Office,97720.0,0.0,97720.0,17.28,0.0,109758.0,79.0,49.40000153,5417598.0,90.0,0.0,0.4574028933117592,0.0
NonResidential,0.45,Medical Office,47.61002,Medical Office,-122.32222,EAST,10.0,661.0,Medical Office,215923.0,206580.0,422503.0,190.1,1.0,201365.0,58.0,73.30000305,14751117.0,31.0,0.06739518861520792,1.1023337419125616,0.0
NonResidential,0.43,Medical Office,47.60649,Medical Office,-122.31121,CENTRAL,7.0,671.0,Medical Office,94500.0,0.0,94500.0,40.38,1.0,170727.0,50.0,88.30000305,15067340.0,29.0,0.0,0.3844689905451128,0.0
NonResidential,1.0,Retail Store,47.53655,Retail Store,-122.36377,DELRIDGE,1.0,673.0,Retail Store,94713.0,0.0,94713.0,94.74,1.0,114919.0,94.0,56.70000076,8138616.5,11.0,0.0,0.513957255511425,0.15170846298016377
NonResidential,0.43,Medical Office,47.60707,"Medical Office, Parking",-122.3288,EAST,9.0,674.0,Medical Office,201560.0,101342.0,302902.0,130.32,1.0,46000.0,55.0,54.29999924,3065954.5,8.0,0.0,4.616985672814127,0.19427783419486494
NonResidential,1.12,Medical Office,47.60883,"Medical Office, Parking",-122.32494,EAST,19.0,677.0,Medical Office,163504.0,156407.0,319911.0,357.39,1.0,72000.0,89.0,37.90000153,2729167.75,43.0,1.316863080329159,4.203991491545362,0.0
NonResidential,1.37,Office,47.60353,"Office, Retail Store",-122.33558,DOWNTOWN,6.0,678.0,Large Office,205521.0,0.0,205521.0,282.46,1.0,103000.0,93.0,49.5,5101504.5,116.0,0.4055013084865455,0.8479845504399731,0.3418505266436597
NonResidential,0.38,Office,47.60197,"Office, Retail Store",-122.33437,DOWNTOWN,6.0,679.0,Small- and Mid-Sized Office,56700.0,0.0,56700.0,21.37,1.0,50000.0,68.0,180.6000061,9029489.0,116.0,0.0,0.3395490043788746,0.0
NonResidential,0.33,Office,47.59554,Office,-122.32471,GREATER DUWAMISH,4.0,680.0,Small- and Mid-Sized Office,72000.0,0.0,72000.0,23.48,3.0,107427.0,57.0,192.8999939,20725996.0,91.0,0.0,0.12701879321022738,0.004659655439478035
NonResidential,0.19,Office,47.63347,"Office, Parking",-122.34078,MAGNOLIA / QUEEN ANNE,4.0,681.0,Large Office,96254.0,94892.0,191146.0,35.56,1.0,198911.0,85.0,30.39999962,8393893.0,16.0,0.0,0.6077637634885267,0.0
NonResidential,4.51,Other - Recreation,47.56797,"Other - Recreation, Parking, Swimming Pool",-122.36711,DELRIDGE,3.0,682.0,Other,57236.0,11527.0,68763.0,310.19,1.0,232443.0,86.0,66.59999847,15725581.0,15.0,0.0,0.2334261608521809,0.34076489765306606
NonResidential,5.2,Strip Mall,47.56961,"Parking, Strip Mall",-122.28881,SOUTHEAST,1.0,683.0,Other,102133.0,0.0,102133.0,530.62,1.0,80298.0,78.33333333333333,55.59999847,5974993.5,22.0,0.0,2.0681120406239772,1.4006773396489887
NonResidential,0.32,Office,47.61567,"Office, Other, Parking",-122.33503,DOWNTOWN,14.0,685.0,Large Office,362046.0,0.0,362046.0,116.95,1.0,366554.0,90.0,43.70000076,16020642.0,8.0,0.0,0.9716808477463013,0.009901413438987027
NonResidential,3.32,Lifestyle Center,47.62476,Lifestyle Center,-122.35521,MAGNOLIA / QUEEN ANNE,2.0,689.0,Other,81336.0,0.0,81336.0,270.17,1.0,197040.0,96.66666666666667,66.40000153,5233553.5,22.0,0.0,1.759182742662323,0.7410871026731646
NonResidential,0.21,Office,47.6115,"Office, Parking",-122.33278,DOWNTOWN,23.0,690.0,Large Office,538933.0,0.0,538933.0,111.69,1.0,98668.0,91.0,44.5,4391348.0,15.0,0.0,3.6482282888989896,0.0
NonResidential,0.13,Parking,47.61234,"Office, Parking",-122.34897,DOWNTOWN,6.0,692.0,Other,78852.0,197130.0,275982.0,36.49,1.0,105100.0,1.0,210.1000061,22078064.0,33.0,0.0,0.2370476414961022,0.0
NonResidential,0.31,Office,47.62497,Office,-122.35965,MAGNOLIA / QUEEN ANNE,5.0,693.0,Small- and Mid-Sized Office,98668.0,0.0,98668.0,30.61,1.0,39500.0,31.0,208.8000031,12525174.0,34.0,0.0,0.35060175611133226,0.0
NonResidential,0.62,Office,47.57639,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",-122.32072,GREATER DUWAMISH,1.0,694.0,Large Office,130550.0,28381.0,158931.0,98.54,1.0,50660.0,51.0,52.5,2661488.0,9.0,0.0,2.9826352777093117,0.30563917628033643
NonResidential,3.4,Office,47.65692,Office,-122.37059,MAGNOLIA / QUEEN ANNE,1.0,696.0,Large Office,105100.0,0.0,105100.0,357.86,1.0,39879.0,59.0,55.20000076,2203026.5,38.0,0.0,8.01520363009705,2.00649288603655
NonResidential,1.2,Retail Store,47.63284,Retail Store,-122.37712,MAGNOLIA / QUEEN ANNE,1.0,701.0,Retail Store,50660.0,0.0,50660.0,60.7,1.0,20565.0,65.0,39.0,802312.5,38.0,0.0,2.1786697826595,1.1386012308171691
NonResidential,0.9,Office,47.63156,Office,-122.37551,MAGNOLIA / QUEEN ANNE,2.0,702.0,Small- and Mid-Sized Office,61929.0,0.0,61929.0,55.73,1.0,106449.0,63.0,73.80000305,7857972.5,79.0,0.0,0.1690072089206217,0.1113483153574284
NonResidential,1.08,Office,47.62302,"Data Center, Office, Parking",-122.36476,MAGNOLIA / QUEEN ANNE,4.0,703.0,Large Office,110111.0,55000.0,165111.0,177.62,1.0,133451.0,56.0,108.3000031,14856199.0,16.0,0.0,1.7149799218494584,0.0
NonResidential,0.27,Office,47.61588,Office,-122.34965,DOWNTOWN,3.0,19755.0,Small- and Mid-Sized Office,20565.0,0.0,20565.0,5.59,1.0,178625.0,63.0,65.90000153,12729858.0,91.0,0.0,0.06302599761914077,0.0
NonResidential,0.34,Office,47.62175,"Office, Parking",-122.36313,MAGNOLIA / QUEEN ANNE,5.0,705.0,Large Office,103966.0,55971.0,159937.0,54.78,1.0,171783.0,77.0,52.59999847,10053489.0,16.0,0.0,0.7816164119739923,0.0
NonResidential,0.56,Office,47.62101,"Data Center, Office, Parking",-122.36188,MAGNOLIA / QUEEN ANNE,5.0,706.0,Large Office,137201.0,46763.0,183964.0,103.57,1.0,126218.0,99.0,123.6999969,17186624.0,8.0,0.0,0.8644046672575137,0.0
NonResidential,0.56,Office,47.61891,"Office, Parking",-122.35958,MAGNOLIA / QUEEN ANNE,5.0,707.0,Large Office,129362.0,78848.0,208210.0,116.74,1.0,95330.0,81.0,13.19999981,1262235.25,30.0,0.0,3.0242230994578865,1.344461739600443
NonResidential,0.32,Office,47.61813,"Office, Other, Parking",-122.35833,DOWNTOWN,7.0,708.0,Large Office,197203.0,80283.0,277486.0,88.74,1.0,64055.0,61.333333333333336,45.79999924,4515180.5,30.0,0.0,2.819345981849452,0.0
NonResidential,0.37,Office,47.614,"Non-Refrigerated Warehouse, Office, Other, Other - Recreation, Other - Services, Restaurant",-122.35375,DOWNTOWN,3.0,709.0,Large Office,187130.0,0.0,187130.0,70.09,1.0,110370.0,70.0,52.0,6797647.0,23.0,0.0,1.4789658833416917,0.0
NonResidential,0.48,Office,47.61287,"Data Center, Office",-122.35022,DOWNTOWN,5.0,710.0,Large Office,133177.0,117867.0,251044.0,119.81,1.0,80400.0,86.0,51.29999924,4946798.5,16.0,0.0,3.4742921103416684,0.0
NonResidential,0.06,Non-Refrigerated Warehouse,47.60703,Non-Refrigerated Warehouse,-122.34038,DOWNTOWN,5.0,711.0,Warehouse,154330.0,0.0,154330.0,8.8,1.0,67670.0,89.0,43.5,3241917.0,104.0,0.0,0.38934833926963586,0.0
NonResidential,0.46,Office,47.60604,"Adult Education, Fitness Center/Health Club/Gym, Office, Other - Restaurant/Bar, Parking, Retail Store",-122.33948,DOWNTOWN,6.0,712.0,Large Office,93555.0,14690.0,108245.0,50.17,1.0,101633.0,51.0,52.29999924,8384523.0,98.0,0.03175636825136027,0.5067572717016817,0.0
NonResidential,0.28,Office,47.6047,"Data Center, Office, Retail Store",-122.33739,DOWNTOWN,6.0,713.0,Large Office,167860.0,0.0,167860.0,47.39,1.0,110746.0,66.0,92.90000153,10287986.0,111.0,0.0,0.6607363190424248,0.0
NonResidential,0.87,Office,47.60247,"Office, Retail Store",-122.33621,DOWNTOWN,6.0,715.0,Large Office,112560.0,0.0,112560.0,97.82,1.0,99551.0,95.0,9.199999809,1015060.188,106.0,0.0,3.5209931807511694,1.3524104444533687
NonResidential,0.8,Other,47.60223,Retail Store,-122.33602,DOWNTOWN,6.0,716.0,Retail Store,86204.0,0.0,86204.0,69.02,1.0,119593.0,97.0,16.10000038,2417401.25,106.0,0.0,0.9249184428939962,0.4161568130239032
NonResidential,0.82,Non-Refrigerated Warehouse,47.5829,"Non-Refrigerated Warehouse, Office, Other",-122.32417,GREATER DUWAMISH,2.0,717.0,Warehouse,145158.0,0.0,145158.0,119.46,1.0,129420.0,12.0,50.0,6468090.0,31.0,0.0,1.0918428778820333,0.20444752624035845
NonResidential,1.39,Office,47.58716,"Office, Parking",-122.32214,GREATER DUWAMISH,2.0,718.0,Large Office,112896.0,0.0,112896.0,157.48,1.0,44300.0,55.0,35.0,2848317.25,65.0,0.0,2.959357494324061,0.6525947908365896
NonResidential,0.06,Distribution Center,47.58685,"Distribution Center, Office",-122.32501,GREATER DUWAMISH,1.0,719.0,Distribution Center,110613.0,0.0,110613.0,7.08,1.0,73335.0,89.33333333333333,70.90000153,5197118.0,56.0,0.0,0.1953120941260137,0.0
NonResidential,0.64,Non-Refrigerated Warehouse,47.58553,"Non-Refrigerated Warehouse, Office",-122.32511,GREATER DUWAMISH,4.0,720.0,Warehouse,149881.0,0.0,149881.0,95.86,1.0,48400.0,76.0,31.5,1791715.625,65.0,0.0,0.39351054942103325,0.9556996523932195
NonResidential,0.77,Non-Refrigerated Warehouse,47.58042,Non-Refrigerated Warehouse,-122.32552,GREATER DUWAMISH,3.0,722.0,Warehouse,98220.0,0.0,98220.0,75.29,1.0,61200.0,16.0,80.30000305,4912143.0,65.0,0.0,1.1835142014391682,0.1332408278830645
NonResidential,0.24,Distribution Center,47.58096,"Distribution Center, Office, Retail Store",-122.32313,GREATER DUWAMISH,1.0,723.0,Distribution Center,84420.0,0.0,84420.0,19.86,1.0,109090.0,87.0,14.30000019,1555420.25,46.0,0.0,1.8312202120295142,0.0
NonResidential,2.12,Distribution Center,47.57055,"Distribution Center, Parking",-122.3267,GREATER DUWAMISH,1.0,725.0,Distribution Center,73335.0,0.0,73335.0,155.74,3.0,65700.0,35.666666666666664,104.4000015,6858533.5,55.0,0.0,0.38008693841037594,0.37767242807810153
NonResidential,0.85,Distribution Center,47.5794,"Distribution Center, Office, Retail Store",-122.32848,GREATER DUWAMISH,2.0,727.0,Distribution Center,56876.0,0.0,56876.0,48.5,3.0,58605.0,51.0,33.5,3639670.25,88.0,0.0,0.2778501706301553,0.21442382039966396
NonResidential,2.92,Non-Refrigerated Warehouse,47.58241,Non-Refrigerated Warehouse,-122.32866,GREATER DUWAMISH,2.0,728.0,Warehouse,61200.0,0.0,61200.0,178.62,1.0,168735.0,91.0,100.0,16865978.0,85.0,0.0,0.10570996831609765,0.18553569795952538
NonResidential,0.31,Distribution Center,47.58772,Distribution Center,-122.32686,GREATER DUWAMISH,1.0,729.0,Distribution Center,111908.0,0.0,111908.0,34.14,1.0,70074.0,5.0,68.69999695,4817062.0,29.0,0.0,0.21808064749841294,0.10481741775380927
NonResidential,2.65,Other - Public Services,47.5908,"Other - Public Services, Parking",-122.32828,GREATER DUWAMISH,2.0,730.0,Other,63644.0,0.0,63644.0,168.5,0.0,31582.0,80.33333333333333,41.70000076,2346571.5,30.0,0.0,1.808046760987253,1.1147420822250675
NonResidential,0.23,Non-Refrigerated Warehouse,47.59439,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store, Worship Facility",-122.32839,GREATER DUWAMISH,2.0,731.0,Mixed Use Property,89893.0,18860.0,108753.0,25.37,1.0,119570.0,33.666666666666664,214.3999939,25631512.0,86.0,0.0,0.14199981647590668,0.0
NonResidential,2.07,Supermarket/Grocery Store,47.69197,"Parking, Supermarket/Grocery Store",-122.35877,NORTHWEST,1.0,732.0,Supermarket / Grocery Store,106345.0,35545.0,141890.0,293.56,1.0,105206.0,73.0,79.5,8873485.0,46.0,0.0,1.4708786908413098,0.4298374314037833
NonResidential,0.36,Office,47.6633,Office,-122.37549,BALLARD,4.0,734.0,Small- and Mid-Sized Office,71037.0,21055.0,92092.0,33.58,1.0,77174.0,33.0,71.0,5481549.0,15.0,0.0,0.8787775134364392,0.0
NonResidential,1.54,Non-Refrigerated Warehouse,47.6592,"Non-Refrigerated Warehouse, Office, Retail Store",-122.38437,MAGNOLIA / QUEEN ANNE,3.0,735.0,Warehouse,56259.0,0.0,56259.0,86.9,1.0,98781.0,57.0,63.90000153,6859198.0,42.0,0.0,0.11921175041163705,0.22289398848086905
NonResidential,4.95,Other,47.65529,"Other, Parking",-122.32133,NORTHEAST,6.0,738.0,Other,143439.0,0.0,143439.0,710.7,1.0,97500.0,57.0,139.8999939,21042926.0,10.0,0.0,0.6700955465984151,0.5479628165778847
NonResidential,0.31,Office,47.64912,"Fitness Center/Health Club/Gym, Office, Parking",-122.34823,LAKE UNION,4.0,739.0,Large Office,113768.0,88855.0,202623.0,61.86,1.0,97365.0,69.0,374.2000122,36436388.0,8.0,0.0,0.2435335796731553,0.0
NonResidential,0.5,Office,47.64932,Office,-122.35187,LAKE UNION,2.0,740.0,Small- and Mid-Sized Office,51374.0,25800.0,77174.0,38.21,1.0,163082.0,88.0,53.09999847,8655604.0,16.0,0.0,0.6332946839989445,0.0
NonResidential,0.43,Office,47.62817,"Office, Other, Parking",-122.34212,MAGNOLIA / QUEEN ANNE,5.0,741.0,Large Office,110524.0,0.0,110524.0,47.82,1.0,89075.0,85.0,53.29999924,4750799.0,18.0,0.0,1.443798611559866,0.0
NonResidential,1.09,Parking,47.6289,"Data Center, Office, Other, Parking",-122.32877,LAKE UNION,5.0,742.0,Mixed Use Property,183574.0,103650.0,287224.0,314.43,1.0,90345.0,52.666666666666664,113.3000031,12029600.0,8.0,0.0,1.4470557624526168,0.3022063077741571
NonResidential,9.98,Laboratory,47.63079,Laboratory,-122.32693,LAKE UNION,4.0,743.0,Laboratory,97366.0,18382.0,115748.0,1154.79,1.0,126648.0,65.0,73.80000305,9343428.0,17.0,0.0,1.8101691370661817,2.0895116867171235
NonResidential,0.28,Office,47.62225,"Office, Parking",-122.35915,MAGNOLIA / QUEEN ANNE,7.0,744.0,Large Office,157186.0,84689.0,241875.0,68.06,1.0,274362.0,82.0,60.29999924,16540550.0,16.0,0.0,0.5131868045500301,0.010109095525844061
NonResidential,0.63,Office,47.61949,"Office, Parking",-122.35639,MAGNOLIA / QUEEN ANNE,5.0,745.0,Large Office,84210.0,18720.0,102930.0,65.03,1.0,270237.0,85.0,65.69999695,17750994.0,42.0,0.0,0.22867874328615062,0.03895686066932365
NonResidential,3.38,Office,47.61472,"Office, Parking, Retail Store",-122.35566,DOWNTOWN,3.0,748.0,Small- and Mid-Sized Office,76893.0,0.0,76893.0,260.13,1.0,156414.0,83.0,65.59999847,11480494.0,114.0,0.0,0.71506156442397,0.33276782340550853
NonResidential,0.8,Office,47.61732,"Office, Parking",-122.34791,DOWNTOWN,8.0,749.0,Large Office,126370.0,23630.0,150000.0,119.93,1.0,218997.0,98.0,639.7000122,274682208.0,41.0,0.0,0.029691559054309043,0.004323847578799133
NonResidential,0.54,Office,47.61628,Office,-122.33391,DOWNTOWN,7.0,750.0,Large Office,274362.0,0.0,274362.0,147.82,1.0,1680937.0,86.0,55.29999924,92937640.0,63.0,0.0,0.1703944063998182,0.007580287168901642
NonResidential,0.65,Office,47.61599,"Office, Parking",-122.34165,DOWNTOWN,15.0,751.0,Large Office,261722.0,116280.0,378002.0,246.83,1.0,312442.0,90.0,47.90000153,15878689.0,33.0,0.0,0.9499091518197755,0.1680037942679021
NonResidential,2.05,Office,47.61481,"Bar/Nightclub, Office, Personal Services (Health/Beauty, Dry Cleaning, etc)",-122.33969,DOWNTOWN,11.0,752.0,Large Office,169020.0,0.0,169020.0,346.62,1.0,281598.0,68.0,72.90000153,22104512.0,53.0,0.13063239079876543,0.32615490448284945,0.06258595530179539
NonResidential,4.48,Data Center,47.61438,"Data Center, Office",-122.33871,DOWNTOWN,33.0,753.0,Other,429405.0,0.0,429405.0,1921.82,1.0,78920.0,80.0,105.1999969,8303666.5,35.0,0.0,33.06159935493556,0.018024808679394818
NonResidential,0.45,Office,47.60454,"Office, Parking",-122.33072,DOWNTOWN,76.0,775.0,Large Office,1632820.0,319400.0,1952220.0,882.56,1.0,120248.0,93.0,39.5,5177270.5,31.0,0.0,16.968760276288442,0.9823251460397907
NonResidential,0.29,Office,47.61418,"Medical Office, Office, Parking",-122.33485,DOWNTOWN,19.0,754.0,Large Office,293737.0,89778.0,383515.0,110.7,1.0,561684.0,86.33333333333333,62.29999924,46510960.0,35.0,0.0,0.34139667295622367,0.0
NonResidential,1.6,Medical Office,47.6129,"Medical Office, Parking, Retail Store",-122.33684,DOWNTOWN,18.0,755.0,Medical Office,335064.0,28870.0,363934.0,582.28,1.0,17120.0,48.666666666666664,66.40000153,3686962.25,91.0,1.6518171565222834,4.340250839291886,0.003249558630550123
NonResidential,1.39,Retail Store,47.61203,Retail Store,-122.33486,DOWNTOWN,4.0,756.0,Retail Store,78920.0,0.0,78920.0,109.85,1.0,138257.0,97.0,27.29999924,3775187.5,87.0,0.0,1.9011892786782114,0.29834809529328016
NonResidential,0.83,Office,47.61051,"Office, Retail Store",-122.34439,DOWNTOWN,7.0,757.0,Large Office,43983.0,87160.0,131143.0,109.16,1.0,45000.0,59.0,54.29999924,2443141.5,37.0,0.0,1.9937961022724227,0.5795984391407538
NonResidential,2.72,Office,47.61505,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",-122.32,EAST,4.0,759.0,Mixed Use Property,55520.0,0.0,55520.0,150.88,1.0,44913.0,57.0,55.5,2886141.5,108.0,0.0,0.33744256821780916,0.9400284081705627
NonResidential,1.01,Office,47.61036,"Office, Retail Store",-122.34037,DOWNTOWN,10.0,760.0,Large Office,132998.0,0.0,132998.0,133.8,1.0,371450.0,43.0,93.80000305,36378588.0,108.0,0.04207641662727536,0.061698573897370615,0.0
NonResidential,0.33,Retail Store,47.60956,Retail Store,-122.33715,DOWNTOWN,3.0,761.0,Retail Store,83118.0,0.0,83118.0,27.82,1.0,182604.0,62.0,86.0,16246106.0,76.0,0.0,0.1359968351800733,0.01438633971734519
NonResidential,0.7,Retail Store,47.60925,Retail Store,-122.33734,DOWNTOWN,3.0,762.0,Retail Store,77555.0,0.0,77555.0,54.4,1.0,151740.0,13.0,115.8000031,19036416.0,92.0,0.0,0.40984878666236335,8.037227175535563e-06
NonResidential,0.39,Office,47.60765,"Office, Restaurant",-122.34097,DOWNTOWN,6.0,763.0,Small- and Mid-Sized Office,51218.0,0.0,51218.0,20.12,1.0,145491.0,25.0,117.4000015,17074142.0,107.0,0.0,0.1690357852242297,0.0
NonResidential,0.87,Office,47.60765,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",-122.3348,DOWNTOWN,29.0,764.0,Large Office,489182.0,0.0,489182.0,426.39,1.0,95942.0,91.0,41.09999847,4585070.5,46.0,0.0,7.117413352749974,0.8167250645328136
NonResidential,2.95,Office,47.60769,"Office, Other - Technology/Science, Parking",-122.33544,DOWNTOWN,27.0,765.0,Large Office,203251.0,13320.0,216571.0,639.72,1.0,50250.0,89.0,39.20000076,1968655.125,87.0,3.7659648487187414,4.421684575148732,0.06473810388703811
NonResidential,0.7,Office,47.60741,"Office, Other",-122.33565,DOWNTOWN,13.0,766.0,Large Office,189175.0,0.0,189175.0,132.71,1.0,82053.0,75.0,70.30000305,6758565.5,95.0,0.0,2.8166351276761317,0.0
NonResidential,0.41,Office,47.60582,"Office, Parking",-122.33464,DOWNTOWN,13.0,767.0,Large Office,219322.0,74481.0,293803.0,119.03,1.0,983697.0,95.0,38.0,37980712.0,18.0,0.0,0.4495476282803756,0.0
NonResidential,0.34,Office,47.60576,"Data Center, Office, Retail Store",-122.33922,DOWNTOWN,7.0,768.0,Large Office,122356.0,0.0,122356.0,41.8,1.0,81873.0,15.0,104.0999985,8523594.0,106.0,0.0,0.5129074660290014,0.025019375629575975
NonResidential,0.26,Office,47.60366,Office,-122.33328,DOWNTOWN,3.0,769.0,Small- and Mid-Sized Office,52298.0,0.0,52298.0,13.72,1.0,60122.0,98.0,11.5,690529.5,95.0,0.0,2.8509354053664615,0.0
NonResidential,1.45,Office,47.60304,"Financial Office, Food Service, Office, Other",-122.33362,DOWNTOWN,17.0,771.0,Large Office,116640.0,0.0,116640.0,169.06,1.0,84481.0,83.0,48.0,4052720.0,105.0,0.42851483078031544,1.2391465484908901,0.0
NonResidential,0.21,Office,47.60573,"Data Center, Medical Office, Office, Parking, Restaurant",-122.33028,DOWNTOWN,42.0,772.0,Large Office,1047934.0,201121.0,1249055.0,264.78,1.0,204993.0,79.0,74.5,15272491.0,35.0,0.0,2.4868703474763874,0.0
NonResidential,0.47,Medical Office,47.60663,"Medical Office, Parking",-122.32157,EAST,5.0,776.0,Medical Office,89025.0,99314.0,188339.0,89.41,1.0,58500.0,54.666666666666664,27.29999924,1594422.5,28.0,0.0,4.938214933620166,0.407666725726713
NonResidential,0.15,College/University,47.6094,"College/University, Parking",-122.31506,CENTRAL,2.0,777.0,University,60122.0,0.0,60122.0,9.31,1.0,49473.0,30.0,72.69999695,4353025.0,100.0,0.0,0.13623376847135038,0.022398217331625708
NonResidential,0.33,Office,47.5981,"Office, Parking",-122.33369,DOWNTOWN,6.0,778.0,Small- and Mid-Sized Office,81300.0,13700.0,95000.0,31.43,1.0,77800.0,83.0,30.29999924,2356376.75,106.0,0.0,1.6906600355821708,0.029234713846162334
